id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
ID_08456,Track_08456,Helplessness,ALB_00056,Stimming,ART_00186,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,121000,4,2020,2020-01-01
ID_08457,Track_08457,Crush,ALB_00794,Nicolas Jaar,ART_00466,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,241000,4,2017,2017-01-01
ID_08458,Track_08458,The Dark Side,ALB_00477,Empire of the Sun,ART_00028,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,321000,4,2017,2017-01-01
ID_08459,Track_08459,Meat Is Murder,ALB_00840,Fleet Foxes,ART_00309,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,205000,4,1998,1998-01-01
ID_08460,Track_08460,Walking On A Dream,ALB_00004,Stimming,ART_00081,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,295000,4,2020,2020-01-01
ID_08461,Track_08461,Boy,ALB_00188,Jon Hopkins,ART_00255,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,294000,4,2015,2015-01-01
ID_08462,Track_08462,Salad Days,ALB_00515,Bonobo,ART_00252,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,208000,4,2020,2020-01-01
ID_08463,Track_08463,Space Is Only Noise,ALB_00761,MGMT,ART_00022,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,344000,4,2019,2019-01-01
ID_08464,Track_08464,Howl,ALB_00867,SebastiAn,ART_00485,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,212000,4,1992,1992-01-01
ID_08465,Track_08465,Dummy,ALB_00514,Panda Bear,ART_00145,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,231000,4,2017,2017-01-01
ID_08466,Track_08466,Black Sands,ALB_00160,Unknown Mortal Orchestra,ART_00012,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,269000,4,1996,1996-01-01
ID_08467,Track_08467,Exile,ALB_00050,Empire of the Sun,ART_00498,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,145000,4,2023,2023-01-01
ID_08468,Track_08468,Sgt. Pepper,ALB_00949,Animal Collective,ART_00402,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,208000,4,2001,2001-01-01
ID_08469,Track_08469,Blurred,ALB_00455,Phoenix,ART_00136,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,354000,4,1999,1999-01-01
ID_08470,Track_08470,Sticky Fingers,ALB_00827,Moderat,ART_00178,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,204000,4,2018,2018-01-01
ID_08471,Track_08471,Speak & Spell,ALB_00915,Bon Iver,ART_00291,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,279000,4,1997,1997-01-01
ID_08472,Track_08472,Never Mind,ALB_00211,Jon Hopkins,ART_00067,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,338000,4,2022,2022-01-01
ID_08473,Track_08473,Black Sands,ALB_00196,Bonobo,ART_00301,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,264000,4,2018,2018-01-01
ID_08474,Track_08474,True Blue,ALB_00602,The Strokes,ART_00008,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,324000,4,2007,2007-01-01
ID_08475,Track_08475,Sgt. Pepper,ALB_00404,MGMT,ART_00415,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,304000,4,2007,2007-01-01
ID_08476,Track_08476,Crush,ALB_00317,Nils Frahm,ART_00396,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,240000,4,2022,2022-01-01
ID_08477,Track_08477,Led Zeppelin IV,ALB_00475,Grizzly Bear,ART_00325,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,127000,4,1995,1995-01-01
ID_08478,Track_08478,Moderat II,ALB_00797,Tame Impala,ART_00036,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,318000,4,2016,2016-01-01
ID_08479,Track_08479,OK Computer,ALB_00051,Animal Collective,ART_00175,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,226000,4,1993,1993-01-01
ID_08480,Track_08480,Like a Virgin,ALB_00173,Panda Bear,ART_00242,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,297000,4,2002,2002-01-01
ID_08481,Track_08481,The Back Room,ALB_00277,The National,ART_00337,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,209000,4,2004,2004-01-01
ID_08482,Track_08482,Hot Fuss,ALB_00842,David August,ART_00447,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,219000,4,2003,2003-01-01
ID_08483,Track_08483,Off the Wall,ALB_00539,White Lies,ART_00264,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,329000,4,1990,1990-01-01
ID_08484,Track_08484,Violator,ALB_00931,Bon Iver,ART_00460,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,237000,4,2014,2014-01-01
ID_08485,Track_08485,Speak & Spell,ALB_00006,Stimming,ART_00446,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,220000,4,1990,1990-01-01
ID_08486,Track_08486,The Back Room,ALB_00034,Fleet Foxes,ART_00161,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,301000,4,1995,1995-01-01
ID_08487,Track_08487,Off the Wall,ALB_00065,Radiohead,ART_00434,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,358000,4,2018,2018-01-01
ID_08488,Track_08488,For Emma,ALB_00561,Bicep,ART_00430,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,193000,4,2011,2011-01-01
ID_08489,Track_08489,Exciter,ALB_00974,Unknown Mortal Orchestra,ART_00496,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,322000,4,2024,2024-01-01
ID_08490,Track_08490,Wolfgang,ALB_00384,Christian Loffler,ART_00429,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,251000,4,2007,2007-01-01
ID_08491,Track_08491,Salad Days,ALB_00736,Bicep,ART_00448,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,125000,4,2014,2014-01-01
ID_08492,Track_08492,Alligator,ALB_00438,Empire of the Sun,ART_00244,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,174000,4,2015,2015-01-01
ID_08493,Track_08493,Music for the Masses,ALB_00768,James Blake,ART_00029,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,280000,4,2017,2017-01-01
ID_08494,Track_08494,Exile,ALB_00103,MGMT,ART_00347,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,176000,4,2000,2000-01-01
ID_08495,Track_08495,Howl,ALB_00052,Bonobo,ART_00400,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,148000,4,2009,2009-01-01
ID_08496,Track_08496,Off the Wall,ALB_00878,Four Tet,ART_00257,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,304000,4,2020,2020-01-01
ID_08497,Track_08497,True Blue,ALB_00557,The National,ART_00033,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,250000,4,2010,2010-01-01
ID_08498,Track_08498,Moderat II,ALB_00099,The National,ART_00305,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,171000,4,2001,2001-01-01
ID_08499,Track_08499,Closer,ALB_00496,Caribou,ART_00206,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,233000,4,2010,2010-01-01
ID_08500,Track_08500,Our Love,ALB_00446,Bicep,ART_00131,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,249000,4,2019,2019-01-01
ID_08501,Track_08501,Rumours,ALB_00952,Kavinsky,ART_00258,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,307000,4,1996,1996-01-01
ID_08502,Track_08502,Moderat II,ALB_00348,Tame Impala,ART_00023,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,286000,4,1990,1990-01-01
ID_08503,Track_08503,There Is Love,ALB_00210,Bicep,ART_00076,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,154000,4,2003,2003-01-01
ID_08504,Track_08504,Violator,ALB_00690,SebastiAn,ART_00303,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,254000,4,1991,1991-01-01
ID_08505,Track_08505,Ultra,ALB_00577,Tame Impala,ART_00423,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,200000,4,2018,2018-01-01
ID_08506,Track_08506,Turn On The Bright Lights,ALB_00897,Stimming,ART_00168,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,240000,4,2013,2013-01-01
ID_08507,Track_08507,Appetite,ALB_00307,Editors,ART_00124,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,204000,4,2014,2014-01-01
ID_08508,Track_08508,OutRun,ALB_00265,James Blake,ART_00300,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,167000,4,1993,1993-01-01
ID_08509,Track_08509,Born in the USA,ALB_00052,Radiohead,ART_00031,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,124000,4,2019,2019-01-01
ID_08510,Track_08510,Pornography,ALB_00185,Jon Hopkins,ART_00346,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,125000,4,2005,2005-01-01
ID_08511,Track_08511,Oracular,ALB_00210,Benoit & Sergio,ART_00111,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,215000,4,2004,2004-01-01
ID_08512,Track_08512,Dummy,ALB_00997,Four Tet,ART_00395,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,161000,4,2021,2021-01-01
ID_08513,Track_08513,Closer,ALB_00217,Radiohead,ART_00193,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,234000,4,1991,1991-01-01
ID_08514,Track_08514,Our Love,ALB_00169,Tycho,ART_00103,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,275000,4,2023,2023-01-01
ID_08515,Track_08515,A Forest,ALB_00384,Moderat,ART_00202,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,327000,4,2004,2004-01-01
ID_08516,Track_08516,Meat Is Murder,ALB_00438,White Lies,ART_00238,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,318000,4,1993,1993-01-01
ID_08517,Track_08517,Closer,ALB_00844,Jon Hopkins,ART_00171,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,129000,4,2007,2007-01-01
ID_08518,Track_08518,Blurred,ALB_00611,Moderat,ART_00149,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,213000,4,2002,2002-01-01
ID_08519,Track_08519,Bad,ALB_00403,Bicep,ART_00138,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,139000,4,2009,2009-01-01
ID_08520,Track_08520,Walking On A Dream,ALB_00974,Bon Iver,ART_00084,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,273000,4,1994,1994-01-01
ID_08521,Track_08521,Wolfgang,ALB_00284,Rival Consoles,ART_00130,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,353000,4,1995,1995-01-01
ID_08522,Track_08522,Untrue,ALB_00387,Darkside,ART_00317,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,346000,4,2019,2019-01-01
ID_08523,Track_08523,Psychic,ALB_00574,Mac DeMarco,ART_00487,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,135000,4,1993,1993-01-01
ID_08524,Track_08524,Sgt. Pepper,ALB_00485,Interpol,ART_00072,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,196000,4,2015,2015-01-01
ID_08525,Track_08525,Black Celebration,ALB_00678,Tame Impala,ART_00099,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,177000,4,2021,2021-01-01
ID_08526,Track_08526,Synchronicity,ALB_00507,Interpol,ART_00373,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,317000,4,2002,2002-01-01
ID_08527,Track_08527,Our Love,ALB_00189,Foster The People,ART_00475,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,307000,4,2008,2008-01-01
ID_08528,Track_08528,Total,ALB_00804,Portishead,ART_00048,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,133000,4,2016,2016-01-01
ID_08529,Track_08529,Is This It,ALB_00722,Empire of the Sun,ART_00185,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,250000,4,2015,2015-01-01
ID_08530,Track_08530,Alligator,ALB_00774,Panda Bear,ART_00043,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,156000,4,1999,1999-01-01
ID_08531,Track_08531,Back in Black,ALB_00420,David August,ART_00354,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,187000,4,2010,2010-01-01
ID_08532,Track_08532,Ramones,ALB_00036,Arcade Fire,ART_00474,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,194000,4,2014,2014-01-01
ID_08533,Track_08533,The Clash,ALB_00530,Moderat,ART_00427,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,283000,4,1992,1992-01-01
ID_08534,Track_08534,Violator,ALB_00838,Jon Hopkins,ART_00174,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,348000,4,2011,2011-01-01
ID_08535,Track_08535,Led Zeppelin IV,ALB_00687,Caribou,ART_00033,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,207000,4,2022,2022-01-01
ID_08536,Track_08536,Exile,ALB_00350,Bicep,ART_00498,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,226000,4,2021,2021-01-01
ID_08537,Track_08537,Ramones,ALB_00208,Arcade Fire,ART_00074,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,134000,4,2001,2001-01-01
ID_08538,Track_08538,Alligator,ALB_00744,The Strokes,ART_00451,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,225000,4,2003,2003-01-01
ID_08539,Track_08539,The Head,ALB_00209,Jon Hopkins,ART_00302,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,147000,4,1992,1992-01-01
ID_08540,Track_08540,For Emma,ALB_00274,Interpol,ART_00365,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,238000,4,2004,2004-01-01
ID_08541,Track_08541,Discovery,ALB_00063,Arcade Fire,ART_00213,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,351000,4,2000,2000-01-01
ID_08542,Track_08542,The Clash,ALB_00100,Aphex Twin,ART_00055,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,136000,4,1996,1996-01-01
ID_08543,Track_08543,There Is Love,ALB_00639,Four Tet,ART_00183,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,239000,4,2004,2004-01-01
ID_08544,Track_08544,AM,ALB_00826,James Blake,ART_00279,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,162000,4,1995,1995-01-01
ID_08545,Track_08545,Alligator,ALB_00599,The Killers,ART_00018,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,242000,4,2002,2002-01-01
ID_08546,Track_08546,Space Is Only Noise,ALB_00504,Four Tet,ART_00273,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,335000,4,2014,2014-01-01
ID_08547,Track_08547,The Back Room,ALB_00499,The Strokes,ART_00125,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,222000,4,2011,2011-01-01
ID_08548,Track_08548,Multi-Love,ALB_00230,Foster The People,ART_00326,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,191000,4,2006,2006-01-01
ID_08549,Track_08549,OK Computer,ALB_00764,The National,ART_00209,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,332000,4,2024,2024-01-01
ID_08550,Track_08550,The Suburbs,ALB_00685,Empire of the Sun,ART_00111,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,153000,4,2001,2001-01-01
ID_08551,Track_08551,Sound of Silver,ALB_00780,Unknown Mortal Orchestra,ART_00465,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,321000,4,1997,1997-01-01
ID_08552,Track_08552,Nevermind,ALB_00704,Daft Punk,ART_00107,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,234000,4,1998,1998-01-01
ID_08553,Track_08553,The Clash,ALB_00061,Tame Impala,ART_00081,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,318000,4,2007,2007-01-01
ID_08554,Track_08554,Immunity,ALB_00495,Empire of the Sun,ART_00058,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,317000,4,1990,1990-01-01
ID_08555,Track_08555,Dummy,ALB_00099,Panda Bear,ART_00123,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,155000,4,2014,2014-01-01
ID_08556,Track_08556,Purple Rain,ALB_00600,Floating Points,ART_00155,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,140000,4,2016,2016-01-01
ID_08557,Track_08557,Thriller,ALB_00455,Aphex Twin,ART_00189,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,160000,4,2011,2011-01-01
ID_08558,Track_08558,Wolfgang,ALB_00246,Empire of the Sun,ART_00129,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,358000,4,2010,2010-01-01
ID_08559,Track_08559,There Is Love,ALB_00349,Unknown Mortal Orchestra,ART_00453,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,324000,4,1990,1990-01-01
ID_08560,Track_08560,Let It Be,ALB_00615,Nicolas Jaar,ART_00412,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,177000,4,2006,2006-01-01
ID_08561,Track_08561,A Broken Frame,ALB_00977,Benoit & Sergio,ART_00374,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,233000,4,1991,1991-01-01
ID_08562,Track_08562,Alpe Lusia,ALB_00289,Boards of Canada,ART_00424,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,195000,4,2021,2021-01-01
ID_08563,Track_08563,Faith,ALB_00198,Tame Impala,ART_00431,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,312000,4,2024,2024-01-01
ID_08564,Track_08564,Faith,ALB_00733,Arctic Monkeys,ART_00383,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,172000,4,1994,1994-01-01
ID_08565,Track_08565,There Is Love,ALB_00823,Tame Impala,ART_00270,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,346000,4,2012,2012-01-01
ID_08566,Track_08566,Purple Rain,ALB_00680,Arctic Monkeys,ART_00491,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,246000,4,2016,2016-01-01
ID_08567,Track_08567,Sticky Fingers,ALB_00386,Panda Bear,ART_00430,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,327000,4,2018,2018-01-01
ID_08568,Track_08568,Meat Is Murder,ALB_00254,Nils Frahm,ART_00303,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,271000,4,2021,2021-01-01
ID_08569,Track_08569,OutRun,ALB_00618,Empire of the Sun,ART_00156,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,194000,4,2018,2018-01-01
ID_08570,Track_08570,Human,ALB_00807,Nils Frahm,ART_00379,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,278000,4,2000,2000-01-01
ID_08571,Track_08571,Brothers in Arms,ALB_00812,Daft Punk,ART_00263,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,213000,4,1990,1990-01-01
ID_08572,Track_08572,Bicep,ALB_00454,Jon Hopkins,ART_00409,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,357000,4,1997,1997-01-01
ID_08573,Track_08573,Closer,ALB_00701,Boards of Canada,ART_00055,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,169000,4,2017,2017-01-01
ID_08574,Track_08574,Disintegration,ALB_00024,Massive Attack,ART_00118,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,239000,4,2004,2004-01-01
ID_08575,Track_08575,Hotel California,ALB_00170,Nicolas Jaar,ART_00024,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,201000,4,2014,2014-01-01
ID_08576,Track_08576,Unknown Pleasures,ALB_00283,Kavinsky,ART_00408,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,347000,4,2008,2008-01-01
ID_08577,Track_08577,Construction Time,ALB_00047,Four Tet,ART_00042,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,248000,4,1991,1991-01-01
ID_08578,Track_08578,Metallica,ALB_00072,Justice,ART_00077,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,159000,4,2007,2007-01-01
ID_08579,Track_08579,Pornography,ALB_00380,Floating Points,ART_00247,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,224000,4,2000,2000-01-01
ID_08580,Track_08580,Synchronicity,ALB_00050,Portishead,ART_00100,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,128000,4,1995,1995-01-01
ID_08581,Track_08581,Faith,ALB_00590,Editors,ART_00340,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,317000,4,2024,2024-01-01
ID_08582,Track_08582,The Head,ALB_00295,Tame Impala,ART_00063,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,121000,4,1996,1996-01-01
ID_08583,Track_08583,Geogaddi,ALB_00890,MGMT,ART_00413,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,122000,4,2024,2024-01-01
ID_08584,Track_08584,Our Love,ALB_00238,Bonobo,ART_00078,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,235000,4,2014,2014-01-01
ID_08585,Track_08585,Dummy,ALB_00024,MGMT,ART_00176,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,138000,4,2018,2018-01-01
ID_08586,Track_08586,Immunity,ALB_00258,Daft Punk,ART_00102,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,308000,4,1998,1998-01-01
ID_08587,Track_08587,Metallica,ALB_00669,Jon Hopkins,ART_00362,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,297000,4,1998,1998-01-01
ID_08588,Track_08588,Some Great,ALB_00087,Empire of the Sun,ART_00268,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,163000,4,2004,2004-01-01
ID_08589,Track_08589,The Head,ALB_00713,Floating Points,ART_00211,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,212000,4,2000,2000-01-01
ID_08590,Track_08590,Currents,ALB_00459,Bicep,ART_00495,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,331000,4,2016,2016-01-01
ID_08591,Track_08591,Immunity,ALB_00323,SebastiAn,ART_00428,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,135000,4,1996,1996-01-01
ID_08592,Track_08592,Exciter,ALB_00430,Caribou,ART_00023,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,134000,4,2021,2021-01-01
ID_08593,Track_08593,For Emma,ALB_00370,Burial,ART_00023,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,135000,4,2018,2018-01-01
ID_08594,Track_08594,Thriller,ALB_00829,Darkside,ART_00028,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,221000,4,2001,2001-01-01
ID_08595,Track_08595,Veckatimest,ALB_00286,Christian Loffler,ART_00075,1,1,0,0.5,0.7,0,0.0,1,0.05,0.1,0.0,0.1,0.5,120.0,127000,4,1991,1991-01-01
